DATE,CLOSE,TICKER,OPEN,HIGH,LOW,VOLUME
11/8/2000,151.32,VNINDEX,151.32,151.32,151.32,2920
11/10/2000,154.08,VNINDEX,154.08,154.08,154.08,5730
11/13/2000,156.84,VNINDEX,156.84,156.84,156.84,2170
11/15/2000,159.6,VNINDEX,159.6,159.6,159.6,1240
11/17/2000,162.36,VNINDEX,162.36,162.36,162.36,3470
11/20/2000,165.17,VNINDEX,165.17,165.17,165.17,6270
11/22/2000,165.52,VNINDEX,165.52,165.52,165.52,13620
11/24/2000,166.17,VNINDEX,166.17,166.17,166.17,11650
11/27/2000,165.6,VNINDEX,165.6,165.6,165.6,8890
11/29/2000,168.73,VNINDEX,168.73,168.73,168.73,7570
12/1/2000,171.87,VNINDEX,171.87,171.87,171.87,4130
12/4/2000,175,VNINDEX,175,175,175,2650
12/6/2000,178.13,VNINDEX,178.13,178.13,178.13,5770
12/8/2000,181.26,VNINDEX,181.26,181.26,181.26,18790
12/11/2000,181.94,VNINDEX,181.94,181.94,181.94,12470
12/13/2000,184.48,VNINDEX,184.48,184.48,184.48,10510
12/15/2000,187.62,VNINDEX,187.62,187.62,187.62,4630
12/18/2000,191.11,VNINDEX,191.11,191.11,191.11,8170
12/20/2000,194.85,VNINDEX,194.85,194.85,194.85,3890
12/22/2000,198.58,VNINDEX,198.58,198.58,198.58,6100
12/25/2000,202.32,VNINDEX,202.32,202.32,202.32,2060
12/27/2000,203.09,VNINDEX,203.09,203.09,203.09,4080
12/29/2000,206.83,VNINDEX,206.83,206.83,206.83,5950
1/3/2001,210.56,VNINDEX,210.56,210.56,210.56,4290
1/5/2001,214.32,VNINDEX,214.32,214.32,214.32,5020
1/8/2001,218.12,VNINDEX,218.12,218.12,218.12,7150
1/10/2001,222.15,VNINDEX,222.15,222.15,222.15,18380
1/12/2001,225.67,VNINDEX,225.67,225.67,225.67,22370
1/15/2001,228.35,VNINDEX,228.35,228.35,228.35,12290
1/17/2001,232.68,VNINDEX,232.68,232.68,232.68,8740
1/19/2001,236.97,VNINDEX,236.97,236.97,236.97,4260
1/29/2001,241.36,VNINDEX,241.36,241.36,241.36,900
1/31/2001,245.8,VNINDEX,245.8,245.8,245.8,670
2/2/2001,250.23,VNINDEX,250.23,250.23,250.23,2330
2/5/2001,254.96,VNINDEX,254.96,254.96,254.96,220
2/7/2001,259.93,VNINDEX,259.93,259.93,259.93,840
2/9/2001,260.15,VNINDEX,260.15,260.15,260.15,31400
2/12/2001,256.18,VNINDEX,256.18,256.18,256.18,13010
2/14/2001,252.21,VNINDEX,252.21,252.21,252.21,7800
2/16/2001,248.98,VNINDEX,248.98,248.98,248.98,4340
2/19/2001,245.99,VNINDEX,245.99,245.99,245.99,3480
2/21/2001,246.75,VNINDEX,246.75,246.75,246.75,24000
2/23/2001,251.22,VNINDEX,251.22,251.22,251.22,15520
2/26/2001,255.61,VNINDEX,255.61,255.61,255.61,9660
2/28/2001,252.4,VNINDEX,252.4,252.4,252.4,29280
3/2/2001,253.64,VNINDEX,253.64,253.64,253.64,20740
3/5/2001,250.73,VNINDEX,250.73,250.73,250.73,16560
3/7/2001,248.05,VNINDEX,248.05,248.05,248.05,19990
3/9/2001,252.61,VNINDEX,252.61,252.61,252.61,11830
3/12/2001,255.99,VNINDEX,255.99,255.99,255.99,12130
3/14/2001,257.7,VNINDEX,257.7,257.7,257.7,14390
3/16/2001,258.52,VNINDEX,258.52,258.52,258.52,10150
3/19/2001,260.29,VNINDEX,260.29,260.29,260.29,17950
3/21/2001,261.11,VNINDEX,261.11,261.11,261.11,8350
3/23/2001,259.6,VNINDEX,259.6,259.6,259.6,13450
3/26/2001,260.11,VNINDEX,260.11,260.11,260.11,7620
3/28/2001,264.7,VNINDEX,264.7,264.7,264.7,8870
3/30/2001,269.3,VNINDEX,269.3,269.3,269.3,4410
4/2/2001,274.43,VNINDEX,274.43,274.43,274.43,13950
4/4/2001,279.56,VNINDEX,279.56,279.56,279.56,5530
4/6/2001,284.69,VNINDEX,284.69,284.69,284.69,3230
4/9/2001,289.82,VNINDEX,289.82,289.82,289.82,9650
4/11/2001,295.09,VNINDEX,295.09,295.09,295.09,9780
4/13/2001,300.36,VNINDEX,300.36,300.36,300.36,6580
4/16/2001,306.16,VNINDEX,306.16,306.16,306.16,4230
4/18/2001,311.96,VNINDEX,311.96,311.96,311.96,5700
4/20/2001,317.76,VNINDEX,317.76,317.76,317.76,12200
4/23/2001,313.74,VNINDEX,313.74,313.74,313.74,31960
4/25/2001,315.27,VNINDEX,315.27,315.27,315.27,41230
4/27/2001,321.07,VNINDEX,321.07,321.07,321.07,4850
5/2/2001,327.13,VNINDEX,327.13,327.13,327.13,4220
5/4/2001,332,VNINDEX,332,332,332,10470
5/7/2001,338.35,VNINDEX,338.35,338.35,338.35,6400
5/9/2001,344.47,VNINDEX,344.47,344.47,344.47,16040
5/11/2001,351.06,VNINDEX,351.06,351.06,351.06,2320
5/14/2001,357.65,VNINDEX,357.65,357.65,357.65,1970
5/16/2001,364.27,VNINDEX,364.27,364.27,364.27,2310
5/18/2001,370.9,VNINDEX,370.9,370.9,370.9,5520
5/21/2001,377.43,VNINDEX,377.43,377.43,377.43,5210
5/23/2001,384.16,VNINDEX,384.16,384.16,384.16,22910
5/25/2001,390.88,VNINDEX,390.88,390.88,390.88,8250
5/28/2001,397.5,VNINDEX,397.5,397.5,397.5,3170
5/30/2001,404.26,VNINDEX,404.26,404.26,404.26,1430
6/1/2001,411.03,VNINDEX,411.03,411.03,411.03,1610
6/4/2001,417.79,VNINDEX,417.79,417.79,417.79,2160
6/6/2001,424.56,VNINDEX,424.56,424.56,424.56,2400
6/8/2001,426.58,VNINDEX,426.58,426.58,426.58,19320
6/11/2001,428.02,VNINDEX,428.02,428.02,428.02,42430
6/13/2001,456.18,VNINDEX,456.18,456.18,456.18,12230
6/15/2001,486.34,VNINDEX,486.34,486.34,486.34,7370
6/18/2001,518.62,VNINDEX,518.62,518.62,518.62,15990
6/20/2001,553.56,VNINDEX,553.56,553.56,553.56,14100
6/22/2001,563,VNINDEX,563,563,563,29380
6/25/2001,571.04,VNINDEX,571.04,571.04,571.04,26810
6/27/2001,531.93,VNINDEX,531.93,531.93,531.93,7970
6/29/2001,500.28,VNINDEX,500.28,500.28,500.28,11840
7/2/2001,491.17,VNINDEX,491.17,491.17,491.17,18120
7/4/2001,512.8,VNINDEX,512.8,512.8,512.8,26830
7/6/2001,502.93,VNINDEX,502.93,502.93,502.93,22340
7/9/2001,470.83,VNINDEX,470.83,470.83,470.83,10880
7/11/2001,436.13,VNINDEX,436.13,436.13,436.13,9250
7/13/2001,416.46,VNINDEX,416.46,416.46,416.46,16900
7/16/2001,411.43,VNINDEX,411.43,411.43,411.43,12150
7/18/2001,438.12,VNINDEX,438.12,438.12,438.12,9890
7/20/2001,466.67,VNINDEX,466.67,466.67,466.67,5660
7/23/2001,438.33,VNINDEX,438.33,438.33,438.33,27480
7/25/2001,450.87,VNINDEX,450.87,450.87,450.87,14230
7/27/2001,445.37,VNINDEX,445.37,445.37,445.37,9670
7/30/2001,422.46,VNINDEX,422.46,422.46,422.46,10020
8/1/2001,395.63,VNINDEX,395.63,395.63,395.63,12100
8/3/2001,371.76,VNINDEX,371.76,371.76,371.76,6420
8/6/2001,350.69,VNINDEX,350.69,350.69,350.69,7590
8/8/2001,373.63,VNINDEX,373.63,373.63,373.63,26080
8/10/2001,394.18,VNINDEX,394.18,394.18,394.18,21280
8/13/2001,368.34,VNINDEX,368.34,368.34,368.34,12860
8/15/2001,344.31,VNINDEX,344.31,344.31,344.31,7160
8/17/2001,321.83,VNINDEX,321.83,321.83,321.83,18400
8/20/2001,302.25,VNINDEX,302.25,302.25,302.25,19870
8/22/2001,320.98,VNINDEX,320.98,320.98,320.98,16180
8/24/2001,300.03,VNINDEX,300.03,300.03,300.03,15330
8/27/2001,279.65,VNINDEX,279.65,279.65,279.65,5470
8/29/2001,261.35,VNINDEX,261.35,261.35,261.35,12050
8/31/2001,277.4,VNINDEX,277.4,277.4,277.4,29530
9/5/2001,296.43,VNINDEX,296.43,296.43,296.43,9070
9/7/2001,307.76,VNINDEX,307.76,307.76,307.76,24450
9/10/2001,286.55,VNINDEX,286.55,286.55,286.55,26360
9/12/2001,284.68,VNINDEX,284.68,284.68,284.68,19720
9/14/2001,274.64,VNINDEX,274.64,274.64,274.64,15520
9/17/2001,266.09,VNINDEX,266.09,266.09,266.09,13440
9/19/2001,273.37,VNINDEX,273.37,273.37,273.37,15730
9/21/2001,272.03,VNINDEX,272.03,272.03,272.03,11280
9/24/2001,259.75,VNINDEX,259.75,259.75,259.75,15090
9/26/2001,249.72,VNINDEX,249.72,249.72,249.72,13410
9/28/2001,244.46,VNINDEX,244.46,244.46,244.46,14030
10/1/2001,229.06,VNINDEX,229.06,229.06,229.06,14200
10/3/2001,214.29,VNINDEX,214.29,214.29,214.29,10150
10/5/2001,203.12,VNINDEX,203.12,203.12,203.12,21160
10/8/2001,217.1,VNINDEX,217.1,217.1,217.1,12830
10/10/2001,221.18,VNINDEX,221.18,221.18,221.18,120
10/12/2001,225.27,VNINDEX,225.27,225.27,225.27,100
10/15/2001,229.35,VNINDEX,229.35,229.35,229.35,1470
10/17/2001,233.48,VNINDEX,233.48,233.48,233.48,990
10/19/2001,237.62,VNINDEX,237.62,237.62,237.62,850
10/22/2001,242.01,VNINDEX,242.01,242.01,242.01,3280
10/24/2001,246.41,VNINDEX,246.41,246.41,246.41,2370
10/26/2001,250.85,VNINDEX,250.85,250.85,250.85,2270
10/29/2001,255.55,VNINDEX,255.55,255.55,255.55,40690
10/31/2001,260.29,VNINDEX,260.29,260.29,260.29,4920
11/2/2001,265.03,VNINDEX,265.03,265.03,265.03,6530
11/5/2001,269.77,VNINDEX,269.77,269.77,269.77,6950
11/7/2001,274.89,VNINDEX,274.89,274.89,274.89,2470
11/9/2001,280.03,VNINDEX,280.03,280.03,280.03,2150
11/12/2001,285.06,VNINDEX,285.06,285.06,285.06,2470
11/14/2001,290.51,VNINDEX,290.51,290.51,290.51,3320
11/16/2001,295.97,VNINDEX,295.97,295.97,295.97,2350
11/19/2001,301.09,VNINDEX,301.09,301.09,301.09,5330
11/21/2001,296.11,VNINDEX,296.11,296.11,296.11,30070
11/23/2001,292.17,VNINDEX,292.17,292.17,292.17,13470
11/26/2001,296.9,VNINDEX,296.9,296.9,296.9,27830
11/28/2001,293.03,VNINDEX,293.03,293.03,293.03,15630
11/30/2001,288.52,VNINDEX,288.52,288.52,288.52,4160
12/3/2001,283.02,VNINDEX,283.02,283.02,283.02,2820
12/5/2001,279.15,VNINDEX,279.15,279.15,279.15,1800
12/7/2001,275.49,VNINDEX,275.49,275.49,275.49,7260
12/10/2001,271.62,VNINDEX,271.62,271.62,271.62,14930
12/12/2001,267.83,VNINDEX,267.83,267.83,267.83,7850
12/14/2001,263.04,VNINDEX,263.04,263.04,263.04,4740
12/17/2001,259.08,VNINDEX,259.08,259.08,259.08,2670
12/19/2001,247.26,VNINDEX,247.26,247.26,247.26,8530
12/21/2001,250.95,VNINDEX,250.95,250.95,250.95,36250
12/24/2001,248.05,VNINDEX,248.05,248.05,248.05,17490
12/26/2001,242.75,VNINDEX,242.75,242.75,242.75,14540
12/28/2001,239.27,VNINDEX,239.27,239.27,239.27,7270
12/31/2001,235.4,VNINDEX,235.4,235.4,235.4,4350
1/2/2002,231.7,VNINDEX,231.7,231.7,231.7,6410
1/4/2002,227.79,VNINDEX,227.79,227.79,227.79,4140
1/7/2002,225.95,VNINDEX,225.95,225.95,225.95,284020
1/9/2002,222.9,VNINDEX,222.9,222.9,222.9,18870
1/11/2002,219.22,VNINDEX,219.22,219.22,219.22,7920
1/14/2002,214.16,VNINDEX,214.16,214.16,214.16,5220
1/16/2002,210.68,VNINDEX,210.68,210.68,210.68,3240
1/18/2002,206.79,VNINDEX,206.79,206.79,206.79,3040
1/21/2002,203.27,VNINDEX,203.27,203.27,203.27,7950
1/23/2002,206.01,VNINDEX,206.01,206.01,206.01,32510
1/28/2002,210.76,VNINDEX,210.76,210.76,210.76,12150
1/30/2002,207.55,VNINDEX,207.55,207.55,207.55,54880
2/1/2002,204.48,VNINDEX,204.48,204.48,204.48,27770
2/4/2002,203.77,VNINDEX,203.77,203.77,203.77,27110
2/6/2002,205.37,VNINDEX,205.37,205.37,205.37,18330
2/8/2002,205.2,VNINDEX,205.2,205.2,205.2,26680
2/18/2002,202.89,VNINDEX,202.89,202.89,202.89,5850
2/20/2002,199.52,VNINDEX,199.52,199.52,199.52,9170
2/22/2002,196.58,VNINDEX,196.58,196.58,196.58,12200
2/25/2002,193.79,VNINDEX,193.79,193.79,193.79,8140
2/27/2002,191.1,VNINDEX,191.1,191.1,191.1,8540
3/1/2002,193.59,VNINDEX,193.59,193.59,193.59,43210
3/4/2002,190.98,VNINDEX,190.98,190.98,190.98,17080
3/5/2002,188.22,VNINDEX,188.22,188.22,188.22,13680
3/6/2002,185.74,VNINDEX,185.74,185.74,185.74,15070
3/7/2002,183.2,VNINDEX,183.2,183.2,183.2,14070
3/8/2002,181.2,VNINDEX,181.2,181.2,181.2,18140
3/11/2002,180.73,VNINDEX,180.73,180.73,180.73,34780
3/12/2002,182.92,VNINDEX,182.92,182.92,182.92,12850
3/13/2002,185.66,VNINDEX,185.66,185.66,185.66,7900
3/14/2002,188.97,VNINDEX,188.97,188.97,188.97,8590
3/15/2002,192.39,VNINDEX,192.39,192.39,192.39,19470
3/18/2002,190.3,VNINDEX,190.3,190.3,190.3,37630
3/19/2002,187.06,VNINDEX,187.06,187.06,187.06,14070
3/20/2002,189.05,VNINDEX,189.05,189.05,189.05,36640
3/21/2002,189.26,VNINDEX,189.26,189.26,189.26,10930
3/22/2002,187.67,VNINDEX,187.67,187.67,187.67,13630
3/25/2002,188.71,VNINDEX,188.71,188.71,188.71,9740
3/26/2002,191.97,VNINDEX,191.97,191.97,191.97,11700
3/27/2002,195.11,VNINDEX,195.11,195.11,195.11,12630
3/28/2002,197.89,VNINDEX,197.89,197.89,197.89,13800
3/29/2002,200.15,VNINDEX,200.15,200.15,200.15,11820
4/1/2002,203.14,VNINDEX,203.14,203.14,203.14,14420
4/2/2002,203.22,VNINDEX,203.22,203.22,203.22,17440
4/3/2002,202.16,VNINDEX,202.16,202.16,202.16,32580
4/4/2002,201.38,VNINDEX,201.38,201.38,201.38,15790
4/5/2002,198.77,VNINDEX,198.77,198.77,198.77,11390
4/8/2002,198.52,VNINDEX,198.52,198.52,198.52,14840
4/9/2002,200.48,VNINDEX,200.48,200.48,200.48,13930
4/10/2002,200.85,VNINDEX,200.85,200.85,200.85,12460
4/11/2002,200.36,VNINDEX,200.36,200.36,200.36,14580
4/12/2002,199.69,VNINDEX,199.69,199.69,199.69,10770
4/15/2002,200.4,VNINDEX,200.4,200.4,200.4,10570
4/16/2002,198.44,VNINDEX,198.44,198.44,198.44,11610
4/17/2002,197.12,VNINDEX,197.12,197.12,197.12,9950
4/18/2002,199.31,VNINDEX,199.31,199.31,199.31,16030
4/19/2002,201.43,VNINDEX,201.43,201.43,201.43,16470
4/22/2002,201.14,VNINDEX,201.14,201.14,201.14,14840
4/23/2002,202.81,VNINDEX,202.81,202.81,202.81,21880
4/24/2002,205.65,VNINDEX,205.65,205.65,205.65,19360
4/25/2002,207.06,VNINDEX,207.06,207.06,207.06,22880
4/26/2002,208.48,VNINDEX,208.48,208.48,208.48,21450
5/2/2002,209.52,VNINDEX,209.52,209.52,209.52,26030
5/3/2002,212.95,VNINDEX,212.95,212.95,212.95,23040
5/6/2002,214.23,VNINDEX,214.23,214.23,214.23,27410
5/7/2002,210.43,VNINDEX,210.43,210.43,210.43,23970
5/8/2002,207.05,VNINDEX,207.05,207.05,207.05,22530
5/9/2002,208.85,VNINDEX,208.85,208.85,208.85,15540
5/10/2002,211.88,VNINDEX,211.88,211.88,211.88,20610
5/13/2002,209.62,VNINDEX,209.62,209.62,209.62,28180
5/14/2002,209.88,VNINDEX,209.88,209.88,209.88,18880
5/15/2002,209.82,VNINDEX,209.82,209.82,209.82,23640
5/16/2002,209.08,VNINDEX,209.08,209.08,209.08,20980
5/17/2002,209.79,VNINDEX,209.79,209.79,209.79,17910
5/20/2002,208.14,VNINDEX,208.14,208.14,208.14,17350
5/21/2002,208.93,VNINDEX,208.93,208.93,208.93,17920
5/22/2002,209.66,VNINDEX,209.66,209.66,209.66,15360
5/23/2002,208.93,VNINDEX,208.93,208.93,208.93,12490
5/24/2002,208.04,VNINDEX,208.04,208.04,208.04,19290
5/27/2002,206.3,VNINDEX,206.3,206.3,206.3,18610
5/28/2002,205.02,VNINDEX,205.02,205.02,205.02,22140
5/29/2002,203.65,VNINDEX,203.65,203.65,203.65,17050
5/30/2002,203.77,VNINDEX,203.77,203.77,203.77,12860
5/31/2002,207.12,VNINDEX,207.12,207.12,207.12,13920
6/3/2002,207.81,VNINDEX,207.81,207.81,207.81,13180
6/4/2002,205.68,VNINDEX,205.68,205.68,205.68,7340
6/5/2002,205.48,VNINDEX,205.48,205.48,205.48,5390
6/6/2002,205.07,VNINDEX,205.07,205.07,205.07,8460
6/7/2002,203.26,VNINDEX,203.26,203.26,203.26,8460
6/10/2002,204.88,VNINDEX,204.88,204.88,204.88,8870
6/11/2002,203.53,VNINDEX,203.53,203.53,203.53,4000
6/12/2002,203.79,VNINDEX,203.79,203.79,203.79,7870
6/13/2002,202.35,VNINDEX,202.35,202.35,202.35,6550
6/14/2002,200.75,VNINDEX,200.75,200.75,200.75,11690
6/17/2002,197.77,VNINDEX,197.77,197.77,197.77,11800
6/18/2002,195.59,VNINDEX,195.59,195.59,195.59,7190
6/19/2002,192.13,VNINDEX,192.13,192.13,192.13,7630
6/20/2002,193.32,VNINDEX,193.32,193.32,193.32,18840
6/21/2002,196.89,VNINDEX,196.89,196.89,196.89,3300
6/24/2002,200.5,VNINDEX,200.5,200.5,200.5,3830
6/25/2002,202.4,VNINDEX,202.4,202.4,202.4,10620
6/26/2002,200.5,VNINDEX,200.5,200.5,200.5,18920
6/27/2002,199.61,VNINDEX,199.61,199.61,199.61,10810
6/28/2002,202.06,VNINDEX,202.06,202.06,202.06,13560
7/1/2002,200.26,VNINDEX,200.26,200.26,200.26,9890
7/2/2002,199.94,VNINDEX,199.94,199.94,199.94,13040
7/3/2002,199.61,VNINDEX,199.61,199.61,199.61,9260
7/4/2002,199.7,VNINDEX,199.7,199.7,199.7,11750
7/5/2002,200.5,VNINDEX,200.5,200.5,200.5,10880
7/8/2002,200.19,VNINDEX,200.19,200.19,200.19,8920
7/9/2002,199,VNINDEX,199,199,199,13770
7/10/2002,197.27,VNINDEX,197.27,197.27,197.27,13150
7/11/2002,197.25,VNINDEX,197.25,197.25,197.25,14280
7/12/2002,198.17,VNINDEX,198.17,198.17,198.17,12400
7/15/2002,197.37,VNINDEX,197.37,197.37,197.37,16910
7/16/2002,196.85,VNINDEX,196.85,196.85,196.85,9600
7/17/2002,194.3,VNINDEX,194.3,194.3,194.3,9040
7/18/2002,192.42,VNINDEX,192.42,192.42,192.42,7400
7/19/2002,191.25,VNINDEX,191.25,191.25,191.25,125600
7/22/2002,193.36,VNINDEX,193.36,193.36,193.36,13390
7/23/2002,196.85,VNINDEX,196.85,196.85,196.85,6640
7/24/2002,197.42,VNINDEX,197.42,197.42,197.42,17950
7/25/2002,194.49,VNINDEX,194.49,194.49,194.49,18430
7/26/2002,195.79,VNINDEX,195.79,195.79,195.79,10650
7/29/2002,195.16,VNINDEX,195.16,195.16,195.16,13200
7/30/2002,196.94,VNINDEX,196.94,196.94,196.94,10570
7/31/2002,197.57,VNINDEX,197.57,197.57,197.57,15160
8/1/2002,197.12,VNINDEX,197.12,197.12,197.12,7490
8/2/2002,195.06,VNINDEX,195.06,195.06,195.06,9240
8/5/2002,193.67,VNINDEX,193.67,193.67,193.67,12760
8/6/2002,194.34,VNINDEX,194.34,194.34,194.34,8680
8/7/2002,194.06,VNINDEX,194.06,194.06,194.06,10690
8/8/2002,193.39,VNINDEX,193.39,193.39,193.39,11030
8/9/2002,192.49,VNINDEX,192.49,192.49,192.49,14080
8/12/2002,191.53,VNINDEX,191.53,191.53,191.53,9570
8/13/2002,189.78,VNINDEX,189.78,189.78,189.78,14780
8/14/2002,188.73,VNINDEX,188.73,188.73,188.73,11850
8/15/2002,189.55,VNINDEX,189.55,189.55,189.55,16540
8/16/2002,191.67,VNINDEX,191.67,191.67,191.67,10530
8/19/2002,192.67,VNINDEX,192.67,192.67,192.67,12570
8/20/2002,190.96,VNINDEX,190.96,190.96,190.96,10800
8/21/2002,190.9,VNINDEX,190.9,190.9,190.9,17380
8/22/2002,190.95,VNINDEX,190.95,190.95,190.95,16950
8/23/2002,190.21,VNINDEX,190.21,190.21,190.21,14920
8/26/2002,189.97,VNINDEX,189.97,189.97,189.97,13400
8/27/2002,189.32,VNINDEX,189.32,189.32,189.32,11080
8/28/2002,190.54,VNINDEX,190.54,190.54,190.54,12530
8/29/2002,191.28,VNINDEX,191.28,191.28,191.28,15950
8/30/2002,191.66,VNINDEX,191.66,191.66,191.66,18160
9/3/2002,191.43,VNINDEX,191.43,191.43,191.43,5820
9/4/2002,190.59,VNINDEX,190.59,190.59,190.59,11510
9/5/2002,190.54,VNINDEX,190.54,190.54,190.54,8190
9/6/2002,190.45,VNINDEX,190.45,190.45,190.45,8220
9/9/2002,190.21,VNINDEX,190.21,190.21,190.21,7270
9/10/2002,189.86,VNINDEX,189.86,189.86,189.86,7530
9/11/2002,189.4,VNINDEX,189.4,189.4,189.4,7520
9/12/2002,189.14,VNINDEX,189.14,189.14,189.14,8000
9/13/2002,188.72,VNINDEX,188.72,188.72,188.72,7840
9/16/2002,188.66,VNINDEX,188.66,188.66,188.66,11610
9/17/2002,186.87,VNINDEX,186.87,186.87,186.87,11050
9/18/2002,185,VNINDEX,185,185,185,10940
9/19/2002,184.69,VNINDEX,184.69,184.69,184.69,11110
9/20/2002,183.83,VNINDEX,183.83,183.83,183.83,11650
9/23/2002,182.33,VNINDEX,182.33,182.33,182.33,6950
9/24/2002,179.93,VNINDEX,179.93,179.93,179.93,11650
9/25/2002,181.66,VNINDEX,181.66,181.66,181.66,11610
9/26/2002,183.67,VNINDEX,183.67,183.67,183.67,12300
9/27/2002,182.62,VNINDEX,182.62,182.62,182.62,10260
9/30/2002,182.13,VNINDEX,182.13,182.13,182.13,7620
10/1/2002,182.97,VNINDEX,182.97,182.97,182.97,5650
10/2/2002,182.84,VNINDEX,182.84,182.84,182.84,5330
10/3/2002,183.4,VNINDEX,183.4,183.4,183.4,8810
10/4/2002,182.49,VNINDEX,182.49,182.49,182.49,7190
10/7/2002,181.71,VNINDEX,181.71,181.71,181.71,7850
10/8/2002,180.02,VNINDEX,180.02,180.02,180.02,7860
10/9/2002,178.85,VNINDEX,178.85,178.85,178.85,11440
10/10/2002,179.1,VNINDEX,179.1,179.1,179.1,12390
10/11/2002,179.33,VNINDEX,179.33,179.33,179.33,3610
10/14/2002,180.1,VNINDEX,180.1,180.1,180.1,5430
10/15/2002,180.63,VNINDEX,180.63,180.63,180.63,12240
10/16/2002,180.13,VNINDEX,180.13,180.13,180.13,5820
10/17/2002,179.66,VNINDEX,179.66,179.66,179.66,8110
10/18/2002,178.64,VNINDEX,178.64,178.64,178.64,11460
10/21/2002,178.66,VNINDEX,178.66,178.66,178.66,6660
10/22/2002,179.39,VNINDEX,179.39,179.39,179.39,9960
10/23/2002,179.1,VNINDEX,179.1,179.1,179.1,7040
10/24/2002,178.94,VNINDEX,178.94,178.94,178.94,9090
10/25/2002,178.81,VNINDEX,178.81,178.81,178.81,6860
10/28/2002,178.8,VNINDEX,178.8,178.8,178.8,8260
10/29/2002,177.92,VNINDEX,177.92,177.92,177.92,10040
10/30/2002,177.61,VNINDEX,177.61,177.61,177.61,5270
10/31/2002,177.61,VNINDEX,177.61,177.61,177.61,5370
11/1/2002,177.35,VNINDEX,177.35,177.35,177.35,7840
11/4/2002,176.57,VNINDEX,176.57,176.57,176.57,5690
11/5/2002,175.02,VNINDEX,175.02,175.02,175.02,5820
11/6/2002,174.84,VNINDEX,174.84,174.84,174.84,3870
11/7/2002,174.62,VNINDEX,174.62,174.62,174.62,8700
11/8/2002,174.88,VNINDEX,174.88,174.88,174.88,3850
11/11/2002,175.19,VNINDEX,175.19,175.19,175.19,4980
11/12/2002,175.27,VNINDEX,175.27,175.27,175.27,5820
11/13/2002,175.63,VNINDEX,175.63,175.63,175.63,6530
11/14/2002,175.42,VNINDEX,175.42,175.42,175.42,8160
11/15/2002,175.77,VNINDEX,175.77,175.77,175.77,7070
11/18/2002,175.73,VNINDEX,175.73,175.73,175.73,7630
11/19/2002,175.54,VNINDEX,175.54,175.54,175.54,6440
11/20/2002,176.08,VNINDEX,176.08,176.08,176.08,4110
11/21/2002,176.47,VNINDEX,176.47,176.47,176.47,8010
11/22/2002,175.24,VNINDEX,175.24,175.24,175.24,5430
11/25/2002,176.47,VNINDEX,176.47,176.47,176.47,5450
11/26/2002,176.5,VNINDEX,176.5,176.5,176.5,8820
11/27/2002,176.44,VNINDEX,176.44,176.44,176.44,3950
11/28/2002,177.25,VNINDEX,177.25,177.25,177.25,7930
11/29/2002,177.25,VNINDEX,177.25,177.25,177.25,1820
12/2/2002,179.27,VNINDEX,179.27,179.27,179.27,6330
12/3/2002,183.56,VNINDEX,183.56,183.56,183.56,7930
12/4/2002,187.21,VNINDEX,187.21,187.21,187.21,2350
12/5/2002,186.83,VNINDEX,186.83,186.83,186.83,23550
12/6/2002,184.55,VNINDEX,184.55,184.55,184.55,13670
12/9/2002,183.62,VNINDEX,183.62,183.62,183.62,12460
12/10/2002,184.75,VNINDEX,184.75,184.75,184.75,7430
12/11/2002,184.34,VNINDEX,184.34,184.34,184.34,10290
12/12/2002,183.69,VNINDEX,183.69,183.69,183.69,6840
12/13/2002,184.15,VNINDEX,184.15,184.15,184.15,4600
12/16/2002,184.74,VNINDEX,184.74,184.74,184.74,7670
12/17/2002,185.37,VNINDEX,185.37,185.37,185.37,6450
12/18/2002,185.96,VNINDEX,185.96,185.96,185.96,14030
12/19/2002,185.96,VNINDEX,185.96,185.96,185.96,12890
12/20/2002,184.94,VNINDEX,184.94,184.94,184.94,11570
12/23/2002,184.23,VNINDEX,184.23,184.23,184.23,7340
12/24/2002,184.18,VNINDEX,184.18,184.18,184.18,9250
12/25/2002,184.14,VNINDEX,184.14,184.14,184.14,112900
12/26/2002,183.78,VNINDEX,183.78,183.78,183.78,9040
12/27/2002,183.05,VNINDEX,183.05,183.05,183.05,5070
12/30/2002,182.65,VNINDEX,182.65,182.65,182.65,5470
12/31/2002,183.33,VNINDEX,183.33,183.33,183.33,6590
1/2/2003,183.41,VNINDEX,183.41,183.41,183.41,3030
1/3/2003,182.39,VNINDEX,182.39,182.39,182.39,4810
1/6/2003,181.76,VNINDEX,181.76,181.76,181.76,5240
1/7/2003,180.63,VNINDEX,180.63,180.63,180.63,6740
1/8/2003,179.79,VNINDEX,179.79,179.79,179.79,4250
1/9/2003,178.93,VNINDEX,178.93,178.93,178.93,4740
1/10/2003,178.67,VNINDEX,178.67,178.67,178.67,4150
1/13/2003,178.03,VNINDEX,178.03,178.03,178.03,6990
1/14/2003,177.31,VNINDEX,177.31,177.31,177.31,3770
1/15/2003,176.43,VNINDEX,176.43,176.43,176.43,6270
1/16/2003,173.11,VNINDEX,173.11,173.11,173.11,10460
1/17/2003,173.05,VNINDEX,173.05,173.05,173.05,6270
1/20/2003,171.4,VNINDEX,171.4,171.4,171.4,6550
1/21/2003,171.36,VNINDEX,171.36,171.36,171.36,7130
1/22/2003,170.55,VNINDEX,170.55,170.55,170.55,9270
